1799.34	3887.17
1798.52	3761.48
1797.71	3693.42
1796.89	3744.89
1796.07	3857.63
1795.26	3774.26
1794.44	3770.56
1793.63	3739.3
1792.81	3760.11
1791.99	3728.86
1791.18	3706.8
1790.36	3733.72
1789.54	3674.95
1788.73	3839.54
1787.91	3808.3
1787.09	3700.62
1786.27	3901.81
1785.46	3742.17
1784.64	3744.6
1783.82	3814.26
1783	3773.89
1782.18	3895.47
1781.36	3781.78
1780.55	3753.66
1779.73	3814.1
1778.91	3831.77
1778.09	3818.91
1777.27	4016.66
1776.45	3912.23
1775.63	3896.31
1774.81	3926.16
1773.99	3928.54
1773.17	3845.54
1772.35	3899.78
1771.53	3923.51
1770.71	3864.93
1769.89	3870.37
1769.07	3915.42
1768.25	3917.81
1767.43	3932.38
1766.61	3922.58
1765.79	3854.92
1764.97	3881.67
1764.15	3978.42
1763.32	4005.14
1762.5	3964.9
1761.68	3994.66
1760.86	3890.56
1760.04	3926.4
1759.22	3937.9
1758.39	3897.71
1757.57	3915.29
1756.75	3920.7
1755.93	3938.27
1755.1	3995.33
1754.28	3888.34
1753.46	3927.16
1752.63	3926.5
1751.81	3828.68
1750.99	3967.67
1750.16	3891.12
1749.34	4060.4
1748.51	3959.59
1747.69	4077.23
1746.87	4052.28
1746.04	4030.36
1745.22	3953.88
1744.39	4041.12
1743.57	3982.85
1742.74	4103.4
1741.92	4039.07
1741.09	4150.48
1740.27	4110.4
1739.44	4224.79
1738.62	4081.76
1737.79	4075.01
1736.96	4068.27
1736.14	4125.08
1735.31	4009.39
1734.49	4144.86
1733.66	3971.74
1732.83	4037.6
1732.01	4236.49
1731.18	4129.96
1730.35	4126.24
1729.53	4007.66
1728.7	4212.47
1727.87	4081.84
1727.04	4123.44
1726.22	4116.7
1725.39	4263.97
1724.56	4287.4
1723.73	4283.66
1722.9	4159.18
1722.07	4173.57
1721.25	4091.39
1720.42	4265.67
1719.59	4204.62
1718.76	4107.4
1717.93	4263.5
1717.1	4250.72
1716.27	4210.81
1715.44	4363.79
1714.61	4375.11
1713.78	4259.88
1712.95	4286.27
1712.12	4381.91
1711.29	4345.04
1710.46	4380.43
1709.63	4403.76
1708.8	4303.7
1707.97	4375.19
1707.14	4269.14
1706.31	4364.68
1705.48	4309.8
1704.65	4330.12
1703.81	4497.75
1702.98	4530.05
1702.15	4502.23
1701.32	4561.57
1700.49	4578.82
1699.65	4671.16
1698.82	4721.43
1697.99	4561.47
1697.16	4710.82
1696.32	4619.96
1695.49	4688.21
1694.66	4552.37
1693.82	4704.62
1692.99	4739.81
1692.16	4807.99
1691.32	4858.16
1690.49	4761.38
1689.66	4964.43
1688.82	4852.68
1687.99	5055.64
1687.15	5084.75
1686.32	5008.99
1685.48	5065.04
