1799.45	10275.2
1798.63	10351.8
1797.81	10435.9
1797	10372.8
1796.18	10407.8
1795.37	10292.7
1794.55	10493.1
1793.73	10427.1
1792.92	10449.8
1792.1	10399.1
1791.28	10440.2
1790.47	10475.1
1789.65	10705.9
1788.83	10590.9
1788.01	10680.9
1787.2	10877.8
1786.38	10787.3
1785.56	10791.6
1784.74	10795.9
1783.93	10794.1
1783.11	10832
1782.29	10897.4
1781.47	10816.1
1780.65	10902.9
1779.83	10980.4
1779.01	10972.5
1778.2	11300.3
1777.38	11106.1
1776.56	11269
1775.74	11288.4
1774.92	11106.6
1774.1	11293.8
1773.28	11334.6
1772.46	11100.9
1771.64	11275.9
1770.82	11514.7
1770	11659.1
1769.18	11708.9
1768.36	11615.5
1767.54	11775
1766.72	12004.4
1765.89	12048.1
1765.07	12274.4
1764.25	12424.5
1763.43	12760.2
1762.61	12645.4
1761.79	13178.7
1760.96	13456.3
1760.14	13727.8
1759.32	14035.6
1758.5	14689.9
1757.68	15055.2
1756.85	15444.7
1756.03	15949.5
1755.21	16123
1754.38	16815.9
1753.56	17034.7
1752.74	17781.9
1751.91	18082.5
1751.09	18422.4
1750.27	18604.4
1749.44	18850.1
1748.62	19062.3
1747.8	19341.2
1746.97	19146.9
1746.15	19425.6
1745.32	19064.6
1744.5	19115.9
1743.67	19191.5
1742.85	19039.8
1742.02	18506.3
1741.2	18224.5
1740.37	18124.5
1739.55	17827.7
1738.72	17621.8
1737.89	17231.3
1737.07	16810.7
1736.24	16720.1
1735.42	16320.9
1734.59	15812.9
1733.76	15465.4
1732.94	15069.6
1732.11	14964.3
1731.28	14810.6
1730.46	14378.8
1729.63	14400.6
1728.8	14086.9
1727.97	13921.4
1727.15	13635.1
1726.32	13669
1725.49	13428.2
1724.66	13444
1723.83	13215.3
1723.01	13484.7
1722.18	13434.1
1721.35	13124.1
1720.52	13450.7
1719.69	13261.4
1718.86	13301.4
1718.03	13109.2
1717.2	13236.6
1716.37	13180.1
1715.54	13114.6
1714.71	13217.8
1713.88	13224.6
1713.05	13442.2
1712.22	13340.6
1711.39	13260
1710.56	13474.5
1709.73	13478.2
1708.9	13244.2
1708.07	13594
1707.24	13718.1
1706.41	13754.8
1705.58	13526.9
1704.75	13726.1
1703.91	13621.6
1703.08	13838.7
1702.25	13764.2
1701.42	13864
1700.59	13768.5
1699.75	14246.8
1698.92	13986.1
1698.09	14299
1697.26	14161.5
1696.42	14219.1
1695.59	14408.8
1694.76	14499.3
1693.92	14439.9
1693.09	14398.4
1692.26	14704.9
1691.42	14870.3
1690.59	14948.7
1689.76	14967.2
1688.92	15039.6
1688.09	15207.8
1687.25	15205.2
1686.42	15343.4
1685.58	15565.4
1684.75	15443
1683.91	15922.4
1683.08	15940.7
1682.24	16162.4
1681.41	16291.4
1680.57	16294.6
1679.74	16629.8
1678.9	16674.9
1678.07	17081.7
1677.23	17207.4
1676.39	17629
1675.56	17880
1674.72	18376.1
1673.88	18877.9
1673.05	19705.2
1672.21	20299.2
1671.37	20764.6
1670.54	21600.2
1669.7	22680.2
1668.86	23562.8
1668.02	24116.9
1667.18	25327.2
1666.35	26158.3
1665.51	27209.8
1664.67	28666.5
1663.83	29973.6
1662.99	31879.5
1662.15	34044.2
1661.32	35945.8
1660.48	38243.1
1659.64	41415.5
1658.8	42894.8
1657.96	45517.4
1657.12	47046.1
1656.28	47752.7
1655.44	48194
1654.6	48331.7
1653.76	47772.9
1652.92	46714.5
1652.08	45067.4
1651.24	43227.6
1650.4	41123.8
1649.56	38547.9
1648.72	36148.3
1647.88	34373.6
1647.03	32216.3
1646.19	30451.8
1645.35	28726.6
1644.51	27382.1
1643.67	26409.3
1642.83	24988.5
1641.98	23627.6
